dup1	dup2	Ka	Ks	Ka_Ks	type	peak	peak_name
Zm00001eb102730	Zm00001eb335840	0.0101999	NA	NA	DD	NA	NA
Zm00001eb128630	Zm00001eb335840	4.02922	1.36542	2.9509	DD	NA	NA
Zm00001eb029260	Zm00001eb335890	4.36367	1.60931	2.71152	DD	NA	NA
Zm00001eb006190	Zm00001eb335960	0.0457462	0.0285526	1.60217	DD	NA	NA
Zm00001eb044640	Zm00001eb335960	2.04933	1.77532	1.15434	DD	NA	NA
Zm00001eb220930	Zm00001eb335960	2.11634	1.60652	1.31735	DD	NA	NA
Zm00001eb338560	Zm00001eb335980	0.00939168	0.129283	0.0726446	DD	NA	NA
Zm00001eb092110	Zm00001eb336000	0.0243	0.0392937	0.61842	DD	NA	NA
Zm00001eb154400	Zm00001eb336000	0.0169668	0.0419213	0.40473	DD	NA	NA
Zm00001eb158390	Zm00001eb336000	0.0464734	0.0787424	0.590196	DD	NA	NA
Zm00001eb172460	Zm00001eb336000	0.0225063	0.0182611	1.23247	DD	NA	NA
Zm00001eb181070	Zm00001eb336000	0.0446998	0.0658803	0.678499	DD	NA	NA
Zm00001eb204440	Zm00001eb336000	0.0557612	0.0915521	0.609065	DD	NA	NA
Zm00001eb264220	Zm00001eb336000	0.0339696	0.0574361	0.591433	DD	NA	NA
Zm00001eb283190	Zm00001eb336000	0.0443256	0.0832284	0.532578	DD	NA	NA
Zm00001eb372140	Zm00001eb336000	0.0345478	0.0721846	0.478603	DD	NA	NA
Zm00001eb088890	Zm00001eb336020	2.34069	3.96569	0.590236	DD	NA	NA
Zm00001eb402690	Zm00001eb336020	2.17692	4.28809	0.507665	DD	NA	NA
Zm00001eb010400	Zm00001eb336140	3.51757	1.08607	3.23881	DD	NA	NA
Zm00001eb398860	Zm00001eb336140	3.24945	1.05561	3.07825	DD	NA	NA
Zm00001eb314400	Zm00001eb336150	0.0526337	0.0488489	1.07748	DD	NA	NA
Zm00001eb280780	Zm00001eb336160	2.22114	4.7395	0.468644	DD	NA	NA
Zm00001eb371520	Zm00001eb336160	2.15235	4.69406	0.458526	DD	NA	NA
Zm00001eb421320	Zm00001eb336190	1.70386	4.21799	0.40395	DD	NA	NA
Zm00001eb111260	Zm00001eb336240	2.87552	2.39612	1.20008	DD	NA	NA
Zm00001eb333880	Zm00001eb336240	2.9179	3.68736	0.791325	DD	NA	NA
Zm00001eb390380	Zm00001eb336240	2.04635	2.18059	0.938437	DD	NA	NA
Zm00001eb038660	Zm00001eb336270	1.46837	3.79597	0.386823	DD	NA	NA
Zm00001eb347600	Zm00001eb336270	1.43047	2.69466	0.530855	DD	NA	NA
Zm00001eb194510	Zm00001eb336280	2.59497	1.91696	1.35369	DD	NA	NA
Zm00001eb306870	Zm00001eb336280	1.81079	3.38318	0.535232	DD	NA	NA
Zm00001eb099930	Zm00001eb336310	NA	0.950489	-0	DD	NA	NA
Zm00001eb148730	Zm00001eb336310	NA	1.18272	-0	DD	NA	NA
Zm00001eb187430	Zm00001eb336310	NA	1.74549	-0	DD	NA	NA
Zm00001eb219060	Zm00001eb336310	NA	NA	NA	DD	NA	NA
Zm00001eb313720	Zm00001eb336310	NA	0.972071	-0	DD	NA	NA
Zm00001eb313730	Zm00001eb336310	NA	1.31898	-0	DD	NA	NA
Zm00001eb321260	Zm00001eb336310	NA	1.64803	-0	DD	NA	NA
Zm00001eb428040	Zm00001eb336310	NA	NA	NA	DD	NA	NA
Zm00001eb106340	Zm00001eb336330	0.0281227	0.0464169	0.605873	DD	NA	NA
Zm00001eb330460	Zm00001eb336410	NA	NA	NA	DD	NA	NA
Zm00001eb059330	Zm00001eb336430	0.0123991	0.00670835	1.84831	DD	NA	NA
Zm00001eb162850	Zm00001eb336430	0.0121869	0.0295776	0.412032	DD	NA	NA
Zm00001eb191870	Zm00001eb336430	0.0130322	0.017483	0.745419	DD	NA	NA
Zm00001eb376460	Zm00001eb336430	0.0177574	0.0112779	1.57453	DD	NA	NA
Zm00001eb420780	Zm00001eb336430	0.0122163	0.0146541	0.833639	DD	NA	NA
Zm00001eb398710	Zm00001eb336430	0.00411491	0.00669115	0.614979	DD	NA	NA
Zm00001eb191860	Zm00001eb336440	0.0081765	NA	NA	DD	NA	NA
Zm00001eb334890	Zm00001eb336460	4.51551	2.2615	1.99669	DD	NA	NA
Zm00001eb190820	Zm00001eb336480	1.72632	4.24051	0.407103	DD	NA	NA
Zm00001eb259310	Zm00001eb336480	1.55461	4.24545	0.366182	DD	NA	NA
Zm00001eb235810	Zm00001eb336510	2.13994	4.2588	0.502476	DD	NA	NA
Zm00001eb276590	Zm00001eb336510	2.35349	4.08877	0.575598	DD	NA	NA
Zm00001eb335950	Zm00001eb336510	2.79047	1.78513	1.56318	DD	NA	NA
Zm00001eb375430	Zm00001eb336510	2.16023	1.83571	1.17679	DD	NA	NA
Zm00001eb049260	Zm00001eb336520	2.01154	1.64249	1.22469	DD	NA	NA
Zm00001eb154790	Zm00001eb336530	1.43687	3.89479	0.36892200000000003	DD	NA	NA
Zm00001eb305340	Zm00001eb336540	0.024443200000000002	0.0806683	0.303009	DD	NA	NA
Zm00001eb037140	Zm00001eb336550	0.00234634	0.0147547	0.159023	DD	NA	NA
Zm00001eb072150	Zm00001eb336550	0.00474672	0.0443714	0.106977	DD	NA	NA
Zm00001eb104230	Zm00001eb336550	0.00706636	0.00722355	0.978239	DD	NA	NA
Zm00001eb154890	Zm00001eb336550	0.0133328	0.0379135	0.351663	DD	NA	NA
Zm00001eb386790	Zm00001eb336550	0.0234891	0.0330272	0.711204	DD	NA	NA
Zm00001eb421450	Zm00001eb336550	1.62482	1.01113	1.60693	DD	NA	NA
Zm00001eb095930	Zm00001eb336560	2.16869	2.37477	0.913221	DD	NA	NA
Zm00001eb243780	Zm00001eb336600	NA	NA	NA	DD	NA	NA
Zm00001eb014610	Zm00001eb336610	0.00483263	NA	NA	DD	NA	NA
Zm00001eb243790	Zm00001eb336610	NA	NA	NA	DD	NA	NA
Zm00001eb116070	Zm00001eb336630	2.66898	2.43462	1.09626	DD	NA	NA
Zm00001eb399330	Zm00001eb336630	1.88295	1.43678	1.31053	DD	NA	NA
Zm00001eb235830	Zm00001eb336640	3.37026	2.8629	1.17722	DD	NA	NA
Zm00001eb276670	Zm00001eb336730	1.9342	3.31572	0.583343	DD	NA	NA
Zm00001eb307470	Zm00001eb336730	2.22953	1.25562	1.77564	DD	NA	NA
Zm00001eb116020	Zm00001eb336740	1.97251	2.25307	0.875476	DD	NA	NA
Zm00001eb269830	Zm00001eb336740	2.02268	2.63322	0.76814	DD	NA	NA
Zm00001eb404280	Zm00001eb336740	5.28721	1.4977	3.53022	DD	NA	NA
Zm00001eb184950	Zm00001eb336760	0.0439257	0.25212	0.174226	DD	NA	NA
Zm00001eb408170	Zm00001eb336760	1.89931	2.01071	0.944597	DD	NA	NA
Zm00001eb384250	Zm00001eb336810	2.17705	4.03222	0.539914	DD	NA	NA
Zm00001eb094310	Zm00001eb336840	1.80422	3.68897	0.489086	DD	NA	NA
Zm00001eb163210	Zm00001eb336840	2.16047	3.86214	0.559398	DD	NA	NA
Zm00001eb180890	Zm00001eb336870	1.5792	1.51471	1.04258	DD	NA	NA
Zm00001eb241810	Zm00001eb336870	1.52778	1.73887	0.878606	DD	NA	NA
Zm00001eb381790	Zm00001eb336870	1.75064	2.7801	0.629702	DD	NA	NA
Zm00001eb194050	Zm00001eb337070	1.57446	1.15426	1.36405	DD	NA	NA
Zm00001eb194090	Zm00001eb337070	1.59813	1.07388	1.48819	DD	NA	NA
Zm00001eb277760	Zm00001eb337080	0.0173343	0.120507	0.143844	DD	NA	NA
Zm00001eb221960	Zm00001eb337080	0.0216187	0.0831815	0.259897	DD	NA	NA
Zm00001eb287040	Zm00001eb337080	0.0126072	0.0298407	0.422484	DD	NA	NA
Zm00001eb396840	Zm00001eb337090	0.00677227	NA	NA	DD	NA	NA
Zm00001eb369430	Zm00001eb337090	1.96751	3.66449	0.536912	DD	NA	NA
Zm00001eb038600	Zm00001eb337100	2.05315	1.6443	1.24865	DD	NA	NA
Zm00001eb175630	Zm00001eb337100	2.32451	1.70278	1.36513	DD	NA	NA
Zm00001eb232660	Zm00001eb337140	5.77783	1.23143	4.69197	DD	NA	NA
Zm00001eb254030	Zm00001eb337140	3.0568	2.25237	1.35715	DD	NA	NA
Zm00001eb060370	Zm00001eb337150	0.0479975	0.181978	0.263755	DD	NA	NA
Zm00001eb275030	Zm00001eb337170	0.00300134	0.0489478	0.0613173	DD	NA	NA
Zm00001eb334470	Zm00001eb337170	NA	0.00937193	-0	DD	NA	NA
Zm00001eb233410	Zm00001eb337180	NA	NA	NA	DD	NA	NA
Zm00001eb256230	Zm00001eb337290	1.6799	4.21217	0.398821	DD	NA	NA
Zm00001eb241340	Zm00001eb337290	1.93947	3.52799	0.549737	DD	NA	NA
Zm00001eb357350	Zm00001eb337290	1.57264	3.82961	0.410654	DD	NA	NA
Zm00001eb088150	Zm00001eb337300	0.0339302	0.0792562	0.428108	DD	NA	NA
Zm00001eb431440	Zm00001eb337350	1.60571	4.69876	0.341731	DD	NA	NA
Zm00001eb128140	Zm00001eb337450	NA	NA	NA	DD	NA	NA
Zm00001eb430720	Zm00001eb337480	NA	NA	NA	DD	NA	NA
Zm00001eb085560	Zm00001eb337490	0.012878	NA	NA	DD	NA	NA
Zm00001eb180340	Zm00001eb337490	0.0172548	NA	NA	DD	NA	NA
Zm00001eb057260	Zm00001eb337510	1.81478	3.73693	0.485634	DD	NA	NA
Zm00001eb214860	Zm00001eb337510	4.87211	1.50944	3.22776	DD	NA	NA
Zm00001eb174380	Zm00001eb337520	2.86337	1.52696	1.87521	DD	NA	NA
Zm00001eb137630	Zm00001eb337560	NA	NA	NA	DD	NA	NA
Zm00001eb399430	Zm00001eb337560	NA	NA	NA	DD	NA	NA
Zm00001eb137660	Zm00001eb337580	NA	NA	NA	DD	NA	NA
Zm00001eb399410	Zm00001eb337580	NA	NA	NA	DD	NA	NA
Zm00001eb003290	Zm00001eb337640	1.60533	3.03298	0.529293	DD	NA	NA
Zm00001eb121900	Zm00001eb337690	NA	NA	NA	DD	NA	NA
Zm00001eb121020	Zm00001eb337720	0.030373	0.470331	0.0645778	DD	NA	NA
Zm00001eb136000	Zm00001eb337750	0.0412557	0.0328212	1.25698	DD	NA	NA
Zm00001eb094070	Zm00001eb337770	2.93648	1.38555	2.11936	DD	NA	NA
Zm00001eb333850	Zm00001eb337770	1.99681	2.70538	0.738088	DD	NA	NA
Zm00001eb271550	Zm00001eb337780	4.017	1.72492	2.32881	DD	NA	NA
Zm00001eb179420	Zm00001eb337820	1.48211	3.67525	0.403267	DD	NA	NA
Zm00001eb256900	Zm00001eb337850	NA	0.0104348	-0	DD	NA	NA
Zm00001eb385110	Zm00001eb337860	1.44818	4.0951	0.353639	DD	NA	NA
Zm00001eb117970	Zm00001eb337870	1.85827	4.24703	0.437547	DD	NA	NA
Zm00001eb231540	Zm00001eb337870	4.83181	2.21283	2.18354	DD	NA	NA
Zm00001eb299550	Zm00001eb337870	1.83229	3.89682	0.4702	DD	NA	NA
Zm00001eb268870	Zm00001eb338010	2.13836	4.3342	0.493369	DD	NA	NA
Zm00001eb029750	Zm00001eb338090	0.0237413	0.0577961	0.410777	DD	NA	NA
Zm00001eb081920	Zm00001eb338110	1.8456	2.08614	0.884697	DD	NA	NA
Zm00001eb345540	Zm00001eb338110	2.24431	3.68335	0.609312	DD	NA	NA
Zm00001eb420370	Zm00001eb338110	2.38581	3.10999	0.767145	DD	NA	NA
Zm00001eb197460	Zm00001eb338120	1.66541	1.25852	1.3233	DD	NA	NA
Zm00001eb207280	Zm00001eb338130	1.9259	3.49458	0.551112	DD	NA	NA
Zm00001eb249890	Zm00001eb338140	0.00770316	0.0139325	0.552893	DD	NA	NA
Zm00001eb382120	Zm00001eb338170	1.82193	4.551	0.400335	DD	NA	NA
Zm00001eb246460	Zm00001eb338200	2.24894	1.40454	1.60119	DD	NA	NA
Zm00001eb022990	Zm00001eb338210	0.0454517	0.0397571	1.14323	DD	NA	NA
Zm00001eb075500	Zm00001eb338250	1.51722	3.79184	0.400128	DD	NA	NA
Zm00001eb062310	Zm00001eb338300	1.55473	2.30661	0.674034	DD	NA	NA
Zm00001eb331460	Zm00001eb338300	2.18182	1.97665	1.1038	DD	NA	NA
Zm00001eb069650	Zm00001eb338330	NA	NA	NA	DD	NA	NA
Zm00001eb376420	Zm00001eb338330	NA	NA	NA	DD	NA	NA
Zm00001eb353740	Zm00001eb338330	0.00477259	0.0136538	0.349543	DD	NA	NA
Zm00001eb132910	Zm00001eb338420	2.47301	1.64049	1.50748	DD	NA	NA
Zm00001eb204370	Zm00001eb338450	2.34874	1.87714	1.25124	DD	NA	NA
Zm00001eb238340	Zm00001eb338450	2.34419	2.14481	1.09296	DD	NA	NA
Zm00001eb246410	Zm00001eb338450	1.52056	2.46722	0.616307	DD	NA	NA
Zm00001eb270110	Zm00001eb338450	1.53703	3.96272	0.387873	DD	NA	NA
Zm00001eb335980	Zm00001eb338520	0.00942101	0.100038	0.0941743	DD	NA	NA
Zm00001eb089220	Zm00001eb338590	1.98718	2.57495	0.771735	DD	NA	NA
Zm00001eb233390	Zm00001eb338590	1.66852	3.66007	0.455872	DD	NA	NA
Zm00001eb291090	Zm00001eb338590	4.78725	4.45744	1.07399	DD	NA	NA
Zm00001eb422420	Zm00001eb338590	0.0136341	NA	NA	DD	NA	NA
Zm00001eb140100	Zm00001eb338660	1.84936	4.5542299999999996	0.406076	DD	NA	NA
Zm00001eb356090	Zm00001eb338660	2.13456	4.5715	0.466928	DD	NA	NA
Zm00001eb104540	Zm00001eb338670	5.78602	1.79796	3.21811	DD	NA	NA
Zm00001eb122030	Zm00001eb338670	2.31664	4.33794	0.534041	DD	NA	NA
Zm00001eb174400	Zm00001eb338670	2.0386	3.55098	0.574096	DD	NA	NA
Zm00001eb406010	Zm00001eb338670	3.19819	1.9306	1.65658	DD	NA	NA
Zm00001eb308480	Zm00001eb338670	2.82433	1.65145	1.71021	DD	NA	NA
Zm00001eb215060	Zm00001eb338820	2.17822	2.03488	1.07044	DD	NA	NA
Zm00001eb383850	Zm00001eb338820	0.0321188	0.0814124	0.39452	DD	NA	NA
Zm00001eb367800	Zm00001eb338820	0.0524027	0.0526752	0.994828	DD	NA	NA
Zm00001eb375090	Zm00001eb338820	0.0348409	0.03645	0.955855	DD	NA	NA
Zm00001eb373830	Zm00001eb338830	0.0449163	0.054096	0.830307	DD	NA	NA
Zm00001eb278010	Zm00001eb338860	NA	NA	NA	DD	NA	NA
Zm00001eb382790	Zm00001eb338860	NA	NA	NA	DD	NA	NA
Zm00001eb389970	Zm00001eb338880	1.90856	2.92978	0.651434	DD	NA	NA
Zm00001eb088390	Zm00001eb338890	1.52162	1.44717	1.05144	DD	NA	NA
Zm00001eb332750	Zm00001eb338920	2.13863	3.7231	0.574422	DD	NA	NA
Zm00001eb429360	Zm00001eb338920	2.05253	3.97277	0.516649	DD	NA	NA
Zm00001eb399640	Zm00001eb338920	2.53644	3.75926	0.674719	DD	NA	NA
Zm00001eb309590	Zm00001eb338940	1.37488	3.88462	0.353928	DD	NA	NA
Zm00001eb237900	Zm00001eb338960	2.95755	2.31315	1.27858	DD	NA	NA
Zm00001eb203870	Zm00001eb338960	4.70686	1.80263	2.6111	DD	NA	NA
Zm00001eb049290	Zm00001eb338990	1.78717	4.25918	0.419604	DD	NA	NA
Zm00001eb063750	Zm00001eb338990	2.02271	2.20629	0.916793	DD	NA	NA
Zm00001eb124020	Zm00001eb338990	2.19602	2.01002	1.09254	DD	NA	NA
Zm00001eb219500	Zm00001eb338990	1.88763	4.21342	0.448005	DD	NA	NA
Zm00001eb231430	Zm00001eb338990	0.0292341	0.241181	0.121213	DD	NA	NA
Zm00001eb177350	Zm00001eb339080	1.6725	3.24128	0.515999	DD	NA	NA
Zm00001eb249630	Zm00001eb339080	2.21394	2.05069	1.07961	DD	NA	NA
Zm00001eb224280	Zm00001eb339100	1.92376	1.74587	1.10189	DD	NA	NA
Zm00001eb385070	Zm00001eb339170	1.4875	4.2955	0.346292	DD	NA	NA
Zm00001eb195970	Zm00001eb339190	3.07299	1.81923	1.68917	DD	NA	NA
Zm00001eb264730	Zm00001eb339190	1.54227	1.6126	0.956388	DD	NA	NA
Zm00001eb199800	Zm00001eb339270	0.0130165	3.52572	0.00369186	DD	NA	NA
Zm00001eb355100	Zm00001eb339320	1.84288	1.98778	0.927106	DD	NA	NA
Zm00001eb406540	Zm00001eb339320	1.79781	4.74763	0.378675	DD	NA	NA
Zm00001eb416830	Zm00001eb339320	1.5814	2.27638	0.694701	DD	NA	NA
Zm00001eb184140	Zm00001eb339350	4.29374	1.63737	2.62235	DD	NA	NA
Zm00001eb024330	Zm00001eb339360	1.4075	4.381	0.321273	DD	NA	NA
Zm00001eb306240	Zm00001eb339370	1.9495	1.77965	1.09544	DD	NA	NA
Zm00001eb382660	Zm00001eb339370	2.84697	2.22262	1.28091	DD	NA	NA
Zm00001eb118940	Zm00001eb339380	0.0339251	0.126071	0.269096	DD	NA	NA
Zm00001eb231720	Zm00001eb339390	2.325	1.91484	1.2142	DD	NA	NA
Zm00001eb251140	Zm00001eb339400	0.0301367	0.586877	0.0513509	DD	NA	NA
Zm00001eb196880	Zm00001eb339410	2.56015	3.07404	0.832827	DD	NA	NA
Zm00001eb362030	Zm00001eb339480	NA	NA	NA	DD	NA	NA
Zm00001eb382460	Zm00001eb339490	0.00889328	0.161026	0.0552287	DD	NA	NA
Zm00001eb414740	Zm00001eb339560	2.72371	4.23125	0.643713	DD	NA	NA
Zm00001eb431790	Zm00001eb339560	5.0957	2.43841	2.08976	DD	NA	NA
Zm00001eb082490	Zm00001eb339580	0.00149123	0.00680722	0.219067	DD	NA	NA
Zm00001eb384120	Zm00001eb339580	NA	NA	NA	DD	NA	NA
Zm00001eb065380	Zm00001eb339590	0.0398306	0.158249	0.251697	DD	NA	NA
Zm00001eb308800	Zm00001eb339590	5.13618	2.11256	2.43126	DD	NA	NA
Zm00001eb419500	Zm00001eb339590	0.0357697	0.149199	0.239745	DD	NA	NA
Zm00001eb039610	Zm00001eb339600	0.0143087	0.0469565	0.304721	DD	NA	NA
Zm00001eb382760	Zm00001eb339600	NA	0.0395348	-0	DD	NA	NA
Zm00001eb101820	Zm00001eb339620	0.040744	0.0348733	1.16835	DD	NA	NA
Zm00001eb189530	Zm00001eb339780	2.23076	1.79666	1.24161	DD	NA	NA
Zm00001eb253320	Zm00001eb339780	2.72811	1.79563	1.51931	DD	NA	NA
Zm00001eb210720	Zm00001eb339840	0.0434976	0.0690891	0.629586	DD	NA	NA
Zm00001eb364990	Zm00001eb339840	NA	NA	NA	DD	NA	NA
Zm00001eb357800	Zm00001eb339850	1.60335	3.6438	0.440022	DD	NA	NA
Zm00001eb095800	Zm00001eb339890	3.72088	1.27074	2.92811	DD	NA	NA
Zm00001eb202540	Zm00001eb339890	2.58288	1.90794	1.35375	DD	NA	NA
Zm00001eb055070	Zm00001eb339980	0.00991848	0.00893	1.11069	DD	NA	NA
Zm00001eb201310	Zm00001eb340020	0.00809212	0.00821521	0.985017	DD	NA	NA
Zm00001eb341120	Zm00001eb340030	0.0351927	0.0475069	0.740791	DD	NA	NA
Zm00001eb201310	Zm00001eb340040	0.00170962	0.00748954	0.228267	DD	NA	NA
Zm00001eb025340	Zm00001eb340170	4.98248	2.48111	2.00816	DD	NA	NA
Zm00001eb290120	Zm00001eb340170	1.85004	2.42293	0.763555	DD	NA	NA
Zm00001eb351820	Zm00001eb340170	1.9607	2.27589	0.861508	DD	NA	NA
Zm00001eb368420	Zm00001eb340170	1.58805	2.51267	0.63202	DD	NA	NA
Zm00001eb009210	Zm00001eb340200	0.0519128	0.0420916	1.23333	DD	NA	NA
Zm00001eb036830	Zm00001eb340200	0.0411915	0.22236	0.185247	DD	NA	NA
Zm00001eb238500	Zm00001eb340200	0.0411915	0.22236	0.185247	DD	NA	NA
Zm00001eb245660	Zm00001eb340200	1.38662	2.88775	0.480174	DD	NA	NA
Zm00001eb381950	Zm00001eb340240	0.00898693	NA	NA	DD	NA	NA
Zm00001eb060290	Zm00001eb340310	0.0222517	0.074863	0.297233	DD	NA	NA
Zm00001eb267060	Zm00001eb340310	2.22302	3.43264	0.647612	DD	NA	NA
Zm00001eb378440	Zm00001eb340320	1.43645	1.63145	0.880473	DD	NA	NA
Zm00001eb107590	Zm00001eb340370	1.75366	2.96944	0.590569	DD	NA	NA
Zm00001eb347420	Zm00001eb340390	4.56481	2.92052	1.56301	DD	NA	NA
Zm00001eb348060	Zm00001eb340390	1.78386	3.6085	0.49435	DD	NA	NA
Zm00001eb130870	Zm00001eb340450	0.00459926	0.981635	0.00468531	DD	NA	NA
Zm00001eb354640	Zm00001eb340450	0.0298457	3.74517	0.0079691	DD	NA	NA
Zm00001eb417370	Zm00001eb340450	0.0343567	3.6346	0.00945267	DD	NA	NA
Zm00001eb172840	Zm00001eb340470	2.27789	0.936772	2.43164	DD	NA	NA
Zm00001eb267060	Zm00001eb340510	4.30164	3.39401	1.26742	DD	NA	NA
Zm00001eb276660	Zm00001eb340540	2.10873	3.70327	0.569423	DD	NA	NA
Zm00001eb035770	Zm00001eb340580	0.0115992	2.54681	0.00455441	DD	NA	NA
Zm00001eb282450	Zm00001eb340580	0.00700335	2.655	0.0026378	DD	NA	NA
Zm00001eb369510	Zm00001eb340580	0.00462671	3.51997	0.00131442	DD	NA	NA
Zm00001eb258600	Zm00001eb340590	1.41998	1.73422	0.818801	DD	NA	NA
Zm00001eb340900	Zm00001eb340590	1.76732	2.45301	0.720469	DD	NA	NA
Zm00001eb345610	Zm00001eb340590	1.84316	1.28261	1.43704	DD	NA	NA
Zm00001eb282480	Zm00001eb340900	5.39857	1.5178	3.55685	DD	NA	NA
Zm00001eb028960	Zm00001eb340910	0.0420401	0.0600614	0.699951	DD	NA	NA
Zm00001eb184250	Zm00001eb340910	1.88631	1.62349	1.16189	DD	NA	NA
Zm00001eb138580	Zm00001eb340920	1.99868	3.62913	0.550734	DD	NA	NA
Zm00001eb270690	Zm00001eb340920	1.83991	3.27611	0.561615	DD	NA	NA
Zm00001eb226630	Zm00001eb341060	0.0449152	0.0920382	0.488006	DD	NA	NA
Zm00001eb094840	Zm00001eb341080	4.4803	1.77696	2.52133	DD	NA	NA
Zm00001eb094840	Zm00001eb341090	4.81025	1.92509	2.49872	DD	NA	NA
Zm00001eb242720	Zm00001eb341090	4.81341	2.05182	2.34593	DD	NA	NA
Zm00001eb088680	Zm00001eb341120	0.0488529	0.0384125	1.2718	DD	NA	NA
Zm00001eb088690	Zm00001eb341120	0.0338176	0.0507867	0.665875	DD	NA	NA
Zm00001eb353890	Zm00001eb341140	1.42844	0.902726	1.58237	DD	NA	NA
Zm00001eb111330	Zm00001eb341180	2.25218	2.31914	0.971127	DD	NA	NA
Zm00001eb090030	Zm00001eb341210	0.0272021	0.110234	0.246768	DD	NA	NA
Zm00001eb132710	Zm00001eb341210	0.0165214	0.0531702	0.310726	DD	NA	NA
Zm00001eb176240	Zm00001eb341210	0.0110388	0.016807	0.656801	DD	NA	NA
Zm00001eb308370	Zm00001eb341210	0.0541578	0.104724	0.517149	DD	NA	NA
Zm00001eb417210	Zm00001eb341210	0.00546013	0.0340267	0.160466	DD	NA	NA
Zm00001eb380970	Zm00001eb341210	0.00547793	0.0167869	0.326323	DD	NA	NA
Zm00001eb374580	Zm00001eb341220	1.61677	5.23012	0.309128	DD	NA	NA
Zm00001eb384250	Zm00001eb341220	1.92037	4.03648	0.475754	DD	NA	NA
Zm00001eb110110	Zm00001eb341230	NA	NA	NA	DD	NA	NA
Zm00001eb196690	Zm00001eb341240	NA	NA	NA	DD	NA	NA
Zm00001eb290450	Zm00001eb341240	NA	NA	NA	DD	NA	NA
Zm00001eb081810	Zm00001eb341260	5.44062	2.14851	2.53227	DD	NA	NA
Zm00001eb113660	Zm00001eb341260	3.39681	1.92871	1.76118	DD	NA	NA
Zm00001eb127880	Zm00001eb341280	4.57308	3.69153	1.2388	DD	NA	NA
Zm00001eb202170	Zm00001eb341280	0.00832132	0.0274075	0.303614	DD	NA	NA
Zm00001eb333450	Zm00001eb341280	4.57372	3.68946	1.23967	DD	NA	NA
Zm00001eb099060	Zm00001eb341300	0.0173437	0.0815494	0.212677	DD	NA	NA
Zm00001eb130080	Zm00001eb341320	5.02916	1.96946	2.55358	DD	NA	NA
Zm00001eb340370	Zm00001eb341320	4.96498	2.06365	2.40592	DD	NA	NA
Zm00001eb057800	Zm00001eb341330	0.00283874	NA	NA	DD	NA	NA
Zm00001eb186580	Zm00001eb341330	0.00284383	0.0128936	0.220561	DD	NA	NA
Zm00001eb399510	Zm00001eb341330	0.00567463	NA	NA	DD	NA	NA
Zm00001eb332450	Zm00001eb341330	NA	0.0127961	-0	DD	NA	NA
Zm00001eb117790	Zm00001eb341380	1.95644	4.51174	0.433634	DD	NA	NA
Zm00001eb118070	Zm00001eb341380	2.44316	2.79482	0.874177	DD	NA	NA
Zm00001eb131210	Zm00001eb341380	1.42274	4.48529	0.3172	DD	NA	NA
Zm00001eb283300	Zm00001eb341380	1.41326	4.50714	0.313561	DD	NA	NA
Zm00001eb369570	Zm00001eb341380	2.29872	4.19767	0.547619	DD	NA	NA
Zm00001eb231430	Zm00001eb341390	2.77481	2.68525	1.03335	DD	NA	NA
Zm00001eb338990	Zm00001eb341390	5.18768	1.38078	3.75705	DD	NA	NA
Zm00001eb365170	Zm00001eb341420	0.00410566	0.0387276	0.106014	DD	NA	NA
Zm00001eb349180	Zm00001eb341430	0.00610933	0.0112178	0.544612	DD	NA	NA
Zm00001eb085420	Zm00001eb341440	5.18608	1.69936	3.05179	DD	NA	NA
Zm00001eb394270	Zm00001eb341450	0.0189763	0.030069	0.631093	DD	NA	NA
Zm00001eb346430	Zm00001eb341480	2.62333	1.03936	2.52397	DD	NA	NA
Zm00001eb051890	Zm00001eb341520	0.0020426	NA	NA	DD	NA	NA
Zm00001eb370440	Zm00001eb341560	2.43991	3.86479	0.631319	DD	NA	NA
Zm00001eb353050	Zm00001eb341560	2.27402	1.95457	1.16344	DD	NA	NA
Zm00001eb365120	Zm00001eb341560	2.31231	3.86057	0.598957	DD	NA	NA
Zm00001eb027610	Zm00001eb341610	0.0326665	NA	NA	DD	NA	NA
Zm00001eb073870	Zm00001eb341650	2.45918	4.48916	0.547805	DD	NA	NA
Zm00001eb131790	Zm00001eb341650	0.0163441	0.172572	0.0947088	DD	NA	NA
Zm00001eb108690	Zm00001eb341650	4.10109	1.65675	2.47539	DD	NA	NA
Zm00001eb280740	Zm00001eb341650	3.21115	4.812	0.66732	DD	NA	NA
Zm00001eb229760	Zm00001eb341650	5.85774	2.17218	2.69671	DD	NA	NA
Zm00001eb404510	Zm00001eb341650	1.81626	4.64652	0.390886	DD	NA	NA
Zm00001eb379660	Zm00001eb341650	2.36012	4.87666	0.483961	DD	NA	NA
Zm00001eb417900	Zm00001eb341650	2.28014	1.92611	1.1838	DD	NA	NA
Zm00001eb281540	Zm00001eb341690	0.0416528	NA	NA	DD	NA	NA
Zm00001eb376600	Zm00001eb341700	0.0425775	0.0372766	1.1422	DD	NA	NA
Zm00001eb288590	Zm00001eb341710	0.0539755	0.207341	0.260322	DD	NA	NA
Zm00001eb019990	Zm00001eb341730	0.0177538	0.011421	1.55449	DD	NA	NA
Zm00001eb176540	Zm00001eb341730	0.0269373	0.0230861	1.16682	DD	NA	NA
Zm00001eb276390	Zm00001eb341730	0.0271318	0.0165994	1.63451	DD	NA	NA
Zm00001eb201380	Zm00001eb341760	0.0266261	0.0125917	2.11458	DD	NA	NA
