gene	type
Zm00001eb199800	DD
Zm00001eb387880	DD
Zm00001eb094610	DD
Zm00001eb174340	DD
Zm00001eb064510	DD
Zm00001eb287530	DD
Zm00001eb306050	DD
Zm00001eb354330	DD
Zm00001eb094710	DD
Zm00001eb290030	DD
Zm00001eb366000	DD
Zm00001eb309490	DD
Zm00001eb317280	DD
Zm00001eb168540	DD
Zm00001eb307550	DD
Zm00001eb003510	DD
Zm00001eb350420	DD
Zm00001eb216030	DD
Zm00001eb345340	DD
Zm00001eb360350	DD
Zm00001eb299550	DD
Zm00001eb405200	DD
Zm00001eb368290	DD
Zm00001eb215960	DD
Zm00001eb361710	DD
Zm00001eb308980	DD
Zm00001eb344460	DD
Zm00001eb268120	DD
Zm00001eb378900	DD
Zm00001eb166440	DD
Zm00001eb393190	DD
Zm00001eb122770	DD
Zm00001eb071150	DD
Zm00001eb322400	DD
Zm00001eb105280	DD
Zm00001eb243030	DD
Zm00001eb249310	DD
Zm00001eb176220	DD
Zm00001eb341810	DD
Zm00001eb321290	DD
Zm00001eb149150	DD
Zm00001eb234090	DD
Zm00001eb174620	DD
Zm00001eb287440	DD
Zm00001eb088930	DD
Zm00001eb325550	DD
Zm00001eb165950	DD
Zm00001eb223890	DD
Zm00001eb146320	DD
Zm00001eb095440	DD
Zm00001eb201250	DD
Zm00001eb252780	DD
Zm00001eb291490	DD
Zm00001eb414650	DD
Zm00001eb165980	DD
Zm00001eb270950	DD
Zm00001eb376660	DD
Zm00001eb033240	DD
Zm00001eb065630	DD
Zm00001eb008490	DD
Zm00001eb400330	DD
Zm00001eb029090	DD
Zm00001eb424560	DD
Zm00001eb427330	DD
Zm00001eb028160	DD
Zm00001eb272010	DD
Zm00001eb097830	DD
Zm00001eb198210	DD
Zm00001eb379380	DD
Zm00001eb037380	DD
Zm00001eb086740	DD
Zm00001eb382270	DD
Zm00001eb054310	DD
Zm00001eb295070	DD
Zm00001eb245360	DD
Zm00001eb171690	DD
Zm00001eb056720	DD
Zm00001eb217850	DD
Zm00001eb395820	DD
Zm00001eb234080	DD
Zm00001eb009150	DD
Zm00001eb208950	DD
Zm00001eb433780	DD
Zm00001eb070880	DD
Zm00001eb271030	DD
Zm00001eb411860	DD
Zm00001eb371200	DD
Zm00001eb091210	DD
Zm00001eb209780	DD
Zm00001eb046180	DD
Zm00001eb373690	DD
Zm00001eb361940	DD
Zm00001eb109530	DD
Zm00001eb234730	DD
Zm00001eb374100	DD
Zm00001eb040410	DD
Zm00001eb156960	DD
Zm00001eb366280	DD
Zm00001eb063170	DD
Zm00001eb346240	DD
Zm00001eb116750	DD
Zm00001eb350070	DD
Zm00001eb099690	DD
Zm00001eb206640	DD
Zm00001eb371600	DD
Zm00001eb398960	DD
Zm00001eb062290	DD
Zm00001eb026400	DD
Zm00001eb376860	DD
Zm00001eb372670	DD
Zm00001eb019460	DD
Zm00001eb293920	DD
Zm00001eb350520	DD
Zm00001eb393510	DD
Zm00001eb392310	DD
Zm00001eb207470	DD
Zm00001eb366680	DD
Zm00001eb167000	DD
Zm00001eb279980	DD
Zm00001eb029460	DD
Zm00001eb036080	DD
Zm00001eb065490	DD
Zm00001eb327280	DD
Zm00001eb282720	DD
Zm00001eb425980	DD
Zm00001eb003490	DD
Zm00001eb210620	DD
Zm00001eb338210	DD
Zm00001eb225960	DD
Zm00001eb327440	DD
Zm00001eb314830	DD
Zm00001eb280200	DD
Zm00001eb376390	DD
Zm00001eb156000	DD
Zm00001eb329650	DD
Zm00001eb043660	DD
Zm00001eb283410	DD
Zm00001eb020220	DD
Zm00001eb186390	DD
Zm00001eb285600	DD
Zm00001eb042780	DD
Zm00001eb064350	DD
Zm00001eb335630	DD
Zm00001eb249880	DD
Zm00001eb288990	DD
Zm00001eb115330	DD
Zm00001eb385010	DD
Zm00001eb413110	DD
Zm00001eb087110	DD
Zm00001eb236550	DD
Zm00001eb302420	DD
Zm00001eb137460	DD
Zm00001eb358520	DD
Zm00001eb056480	DD
Zm00001eb161840	DD
Zm00001eb172650	DD
Zm00001eb359970	DD
Zm00001eb408940	DD
Zm00001eb176790	DD
Zm00001eb302450	DD
Zm00001eb198300	DD
Zm00001eb070790	DD
Zm00001eb161380	DD
Zm00001eb224440	DD
Zm00001eb261870	DD
Zm00001eb028840	DD
Zm00001eb321190	DD
Zm00001eb309320	DD
Zm00001eb074120	DD
Zm00001eb003380	DD
Zm00001eb087910	DD
Zm00001eb101960	DD
Zm00001eb360380	DD
Zm00001eb191120	DD
Zm00001eb334300	DD
Zm00001eb249700	DD
Zm00001eb375710	DD
Zm00001eb227190	DD
Zm00001eb042070	DD
Zm00001eb264550	DD
Zm00001eb087090	DD
Zm00001eb114090	DD
Zm00001eb331690	DD
Zm00001eb053150	DD
Zm00001eb113520	DD
Zm00001eb053400	DD
Zm00001eb230250	DD
Zm00001eb162900	DD
Zm00001eb031630	DD
Zm00001eb000010	DD
Zm00001eb140110	DD
Zm00001eb411080	DD
Zm00001eb278240	DD
Zm00001eb064840	DD
Zm00001eb283940	DD
Zm00001eb111380	DD
Zm00001eb226460	DD
Zm00001eb407570	DD
Zm00001eb411220	DD
Zm00001eb414490	DD
Zm00001eb035740	DD
Zm00001eb144750	DD
Zm00001eb003570	DD
Zm00001eb200960	DD
Zm00001eb084960	DD
Zm00001eb385140	DD
Zm00001eb065310	DD
Zm00001eb195760	DD
Zm00001eb110800	DD
Zm00001eb097230	DD
Zm00001eb117550	DD
Zm00001eb138060	DD
Zm00001eb164030	DD
Zm00001eb233640	DD
Zm00001eb396860	DD
Zm00001eb182670	DD
Zm00001eb139230	DD
Zm00001eb187860	DD
Zm00001eb108640	DD
Zm00001eb280570	DD
Zm00001eb086820	DD
Zm00001eb367710	DD
Zm00001eb323500	DD
Zm00001eb323630	DD
Zm00001eb127560	DD
Zm00001eb117540	DD
Zm00001eb237550	DD
Zm00001eb207980	DD
Zm00001eb272070	DD
Zm00001eb427360	DD
Zm00001eb016900	DD
Zm00001eb059320	DD
Zm00001eb049220	DD
Zm00001eb402860	DD
Zm00001eb423240	DD
Zm00001eb042840	DD
Zm00001eb219170	DD
Zm00001eb173000	DD
Zm00001eb036820	DD
Zm00001eb372170	DD
Zm00001eb045520	DD
Zm00001eb122350	DD
Zm00001eb128320	DD
Zm00001eb187780	DD
Zm00001eb312310	DD
Zm00001eb071330	DD
Zm00001eb361570	DD
Zm00001eb089930	DD
Zm00001eb418570	DD
Zm00001eb258070	DD
Zm00001eb251360	DD
Zm00001eb209180	DD
Zm00001eb134260	DD
Zm00001eb304770	DD
Zm00001eb020770	DD
Zm00001eb170820	DD
Zm00001eb074110	DD
Zm00001eb028080	DD
Zm00001eb285190	DD
Zm00001eb017780	DD
Zm00001eb342820	DD
Zm00001eb130750	DD
Zm00001eb184060	DD
Zm00001eb211030	DD
Zm00001eb025060	DD
Zm00001eb329560	DD
Zm00001eb359100	DD
Zm00001eb048200	DD
Zm00001eb122680	DD
Zm00001eb351210	DD
Zm00001eb287230	DD
Zm00001eb362690	DD
Zm00001eb362680	DD
Zm00001eb210040	DD
Zm00001eb051570	DD
Zm00001eb073540	DD
Zm00001eb092810	DD
Zm00001eb195500	DD
Zm00001eb246850	DD
Zm00001eb327430	DD
Zm00001eb303610	DD
Zm00001eb308990	DD
Zm00001eb063120	DD
Zm00001eb139620	DD
Zm00001eb118360	DD
Zm00001eb171160	DD
Zm00001eb282790	DD
Zm00001eb165270	DD
Zm00001eb105750	DD
Zm00001eb098060	DD
Zm00001eb397030	DD
Zm00001eb155980	DD
Zm00001eb118700	DD
Zm00001eb163470	DD
Zm00001eb305750	DD
Zm00001eb196040	DD
Zm00001eb058920	DD
Zm00001eb251650	DD
Zm00001eb130870	DD
Zm00001eb340450	DD
Zm00001eb078900	DD
Zm00001eb037680	DD
Zm00001eb161720	DD
Zm00001eb241100	DD
Zm00001eb227660	DD
Zm00001eb194750	DD
Zm00001eb272680	DD
Zm00001eb278760	DD
Zm00001eb077780	DD
Zm00001eb347240	DD
Zm00001eb079550	DD
Zm00001eb069250	DD
Zm00001eb189880	DD
Zm00001eb364040	DD
Zm00001eb007060	DD
Zm00001eb275030	DD
Zm00001eb244750	DD
Zm00001eb419180	DD
Zm00001eb098830	DD
Zm00001eb156450	DD
Zm00001eb261730	DD
Zm00001eb076360	DD
Zm00001eb110480	DD
Zm00001eb314400	DD
Zm00001eb226630	DD
Zm00001eb341060	DD
Zm00001eb294100	DD
Zm00001eb367020	DD
Zm00001eb312660	DD
Zm00001eb005480	DD
Zm00001eb090200	DD
Zm00001eb203200	DD
Zm00001eb064230	DD
Zm00001eb292260	DD
Zm00001eb172460	DD
Zm00001eb280780	DD
Zm00001eb111260	DD
Zm00001eb390380	DD
Zm00001eb330460	DD
Zm00001eb203610	DD
Zm00001eb371450	DD
Zm00001eb375430	DD
Zm00001eb049260	DD
Zm00001eb072150	DD
Zm00001eb320660	DD
Zm00001eb333410	DD
Zm00001eb155110	DD
Zm00001eb381790	DD
Zm00001eb282840	DD
Zm00001eb264990	DD
Zm00001eb122040	DD
Zm00001eb346930	DD
Zm00001eb343700	DD
Zm00001eb121900	DD
Zm00001eb136000	DD
Zm00001eb098080	DD
Zm00001eb120980	DD
Zm00001eb256900	DD
Zm00001eb362500	DD
Zm00001eb411130	DD
Zm00001eb382120	DD
Zm00001eb419990	DD
Zm00001eb246460	DD
Zm00001eb221460	DD
Zm00001eb113210	DD
Zm00001eb335980	DD
Zm00001eb182550	DD
Zm00001eb232430	DD
Zm00001eb020520	DD
Zm00001eb122650	DD
Zm00001eb215060	DD
Zm00001eb367800	DD
Zm00001eb379800	DD
Zm00001eb236260	DD
Zm00001eb411570	DD
Zm00001eb411560	DD
Zm00001eb237900	DD
Zm00001eb395460	DD
Zm00001eb236850	DD
Zm00001eb188090	DD
Zm00001eb251140	DD
Zm00001eb196880	DD
Zm00001eb414740	DD
Zm00001eb431790	DD
Zm00001eb039610	DD
Zm00001eb089820	DD
Zm00001eb160730	DD
Zm00001eb201310	DD
Zm00001eb260830	DD
Zm00001eb316480	DD
Zm00001eb217260	DD
Zm00001eb124110	DD
Zm00001eb347420	DD
Zm00001eb127180	DD
Zm00001eb172840	DD
Zm00001eb085090	DD
Zm00001eb346090	DD
Zm00001eb282450	DD
Zm00001eb338970	DD
Zm00001eb345660	DD
Zm00001eb107600	DD
Zm00001eb365460	DD
Zm00001eb242720	DD
Zm00001eb344170	DD
Zm00001eb132710	DD
Zm00001eb308370	DD
Zm00001eb380970	DD
Zm00001eb301300	DD
Zm00001eb290450	DD
Zm00001eb041190	DD
Zm00001eb186580	DD
Zm00001eb128430	DD
Zm00001eb283300	DD
Zm00001eb369570	DD
Zm00001eb303860	DD
Zm00001eb370440	DD
Zm00001eb353050	DD
Zm00001eb306670	DD
Zm00001eb417900	DD
Zm00001eb131760	DD
Zm00001eb090780	DD
Zm00001eb131980	DD
Zm00001eb179990	DD
Zm00001eb085800	DD
Zm00001eb346620	DD
Zm00001eb243690	DD
Zm00001eb174970	DD
Zm00001eb124740	DD
Zm00001eb196600	DD
Zm00001eb124620	DD
Zm00001eb095750	DD
Zm00001eb316540	DD
Zm00001eb383690	DD
Zm00001eb304900	DD
Zm00001eb328370	DD
Zm00001eb213690	DD
Zm00001eb165170	DD
Zm00001eb296590	DD
Zm00001eb209090	DD
Zm00001eb028090	DD
Zm00001eb219960	DD
Zm00001eb125090	DD
Zm00001eb121770	DD
Zm00001eb017050	DD
Zm00001eb387270	DD
Zm00001eb149910	DD
Zm00001eb113140	DD
Zm00001eb092890	DD
Zm00001eb345600	DD
Zm00001eb238160	DD
Zm00001eb161500	DD
Zm00001eb252080	DD
Zm00001eb412880	DD
Zm00001eb233160	DD
Zm00001eb030220	DD
Zm00001eb398550	DD
Zm00001eb283340	DD
Zm00001eb296080	DD
Zm00001eb296900	DD
Zm00001eb330480	DD
Zm00001eb284630	DD
Zm00001eb287500	DD
Zm00001eb332890	DD
Zm00001eb337000	DD
Zm00001eb362710	DD
Zm00001eb157520	DD
Zm00001eb284430	DD
Zm00001eb307130	DD
Zm00001eb162500	DD
Zm00001eb230560	DD
Zm00001eb348170	DD
Zm00001eb376710	DD
Zm00001eb348190	DD
Zm00001eb348180	DD
Zm00001eb376720	DD
Zm00001eb289370	DD
Zm00001eb088940	DD
Zm00001eb275750	DD
Zm00001eb115980	DD
Zm00001eb148900	DD
Zm00001eb202570	DD
Zm00001eb422470	DD
Zm00001eb220130	DD
Zm00001eb170970	DD
Zm00001eb289270	DD
Zm00001eb186140	DD
Zm00001eb156320	DD
Zm00001eb025690	DD
Zm00001eb421190	DD
Zm00001eb191020	DD
Zm00001eb158920	DD
Zm00001eb376840	DD
Zm00001eb060740	DD
Zm00001eb215100	DD
Zm00001eb377100	DD
Zm00001eb395930	DD
Zm00001eb299540	DD
Zm00001eb139940	DD
Zm00001eb407200	DD
Zm00001eb427940	DD
Zm00001eb115440	DD
Zm00001eb225500	DD
Zm00001eb057830	DD
Zm00001eb286700	DD
Zm00001eb284900	DD
Zm00001eb307460	DD
Zm00001eb029900	DD
Zm00001eb291700	DD
Zm00001eb195230	DD
Zm00001eb408610	DD
Zm00001eb334530	DD
Zm00001eb194490	DD
Zm00001eb364120	DD
Zm00001eb433160	DD
Zm00001eb285390	DD
Zm00001eb285420	DD
Zm00001eb155370	DD
Zm00001eb033510	DD
Zm00001eb015110	DD
Zm00001eb016070	DD
Zm00001eb032700	DD
Zm00001eb290280	DD
Zm00001eb076950	DD
Zm00001eb224610	DD
Zm00001eb005210	DD
Zm00001eb369260	DD
Zm00001eb326440	DD
Zm00001eb139850	DD
Zm00001eb349620	DD
Zm00001eb095360	DD
Zm00001eb358190	DD
Zm00001eb292420	DD
Zm00001eb151750	DD
Zm00001eb272160	DD
Zm00001eb177850	DD
Zm00001eb244400	DD
Zm00001eb322930	DD
Zm00001eb258090	DD
Zm00001eb045700	DD
Zm00001eb129450	DD
Zm00001eb282310	DD
Zm00001eb084640	DD
Zm00001eb421750	DD
Zm00001eb133370	DD
Zm00001eb142010	DD
Zm00001eb281040	DD
Zm00001eb333080	DD
Zm00001eb208240	DD
Zm00001eb210700	DD
Zm00001eb320740	DD
Zm00001eb097680	DD
Zm00001eb028490	DD
Zm00001eb248000	DD
Zm00001eb403950	DD
Zm00001eb120950	DD
Zm00001eb362230	DD
Zm00001eb246110	DD
Zm00001eb027740	DD
Zm00001eb139900	DD
Zm00001eb131870	DD
Zm00001eb121840	DD
Zm00001eb362460	DD
Zm00001eb377420	DD
Zm00001eb346880	DD
Zm00001eb094060	DD
Zm00001eb297270	DD
Zm00001eb277290	DD
Zm00001eb400010	DD
Zm00001eb318270	DD
Zm00001eb228380	DD
Zm00001eb288810	DD
Zm00001eb154650	DD
Zm00001eb161670	DD
Zm00001eb274190	DD
Zm00001eb165490	DD
Zm00001eb410050	DD
Zm00001eb083020	DD
Zm00001eb160660	DD
Zm00001eb016170	DD
Zm00001eb392000	DD
Zm00001eb317340	DD
Zm00001eb113020	DD
Zm00001eb276450	DD
Zm00001eb126490	DD
Zm00001eb356620	DD
Zm00001eb237880	DD
Zm00001eb088270	DD
Zm00001eb258790	DD
Zm00001eb381590	DD
Zm00001eb203270	DD
Zm00001eb284380	DD
Zm00001eb027640	DD
Zm00001eb229640	DD
Zm00001eb223730	DD
Zm00001eb128160	DD
Zm00001eb299030	DD
Zm00001eb087790	DD
Zm00001eb156340	DD
Zm00001eb134730	DD
Zm00001eb008050	DD
Zm00001eb133180	DD
Zm00001eb228160	DD
Zm00001eb004220	DD
Zm00001eb221230	DD
Zm00001eb092150	DD
Zm00001eb164330	DD
Zm00001eb122070	DD
Zm00001eb304210	DD
Zm00001eb426240	DD
Zm00001eb144460	DD
Zm00001eb183500	DD
Zm00001eb210130	DD
Zm00001eb286790	DD
Zm00001eb392760	DD
Zm00001eb121500	DD
Zm00001eb351060	DD
Zm00001eb304380	DD
Zm00001eb268890	DD
Zm00001eb427010	DD
Zm00001eb270840	DD
Zm00001eb282960	DD
Zm00001eb000300	DD
Zm00001eb292870	DD
Zm00001eb216280	DD
Zm00001eb122150	DD
Zm00001eb403850	DD
Zm00001eb159300	DD
Zm00001eb325980	DD
Zm00001eb323980	DD
Zm00001eb344370	DD
Zm00001eb392170	DD
Zm00001eb407540	DD
Zm00001eb270600	DD
Zm00001eb010630	DD
Zm00001eb155290	DD
Zm00001eb314170	DD
Zm00001eb009280	DD
Zm00001eb408310	DD
Zm00001eb268140	DD
Zm00001eb063710	DD
Zm00001eb051100	DD
Zm00001eb199100	DD
Zm00001eb168510	DD
Zm00001eb301990	DD
Zm00001eb136340	DD
Zm00001eb212080	DD
Zm00001eb408030	DD
Zm00001eb002870	DD
Zm00001eb420970	DD
Zm00001eb064160	DD
Zm00001eb351750	DD
Zm00001eb143860	DD
Zm00001eb390010	DD
Zm00001eb297540	DD
Zm00001eb061590	DD
Zm00001eb152730	DD
Zm00001eb392280	DD
Zm00001eb039380	DD
Zm00001eb004070	DD
Zm00001eb086220	DD
Zm00001eb236670	DD
Zm00001eb151500	DD
Zm00001eb214130	DD
Zm00001eb197380	DD
Zm00001eb120190	DD
Zm00001eb128180	DD
Zm00001eb368480	DD
Zm00001eb097590	DD
Zm00001eb399130	DD
Zm00001eb054570	DD
Zm00001eb243190	DD
Zm00001eb367130	DD
Zm00001eb423290	DD
Zm00001eb245050	DD
Zm00001eb305660	DD
Zm00001eb086620	DD
Zm00001eb365510	DD
Zm00001eb300440	DD
Zm00001eb353020	DD
Zm00001eb347530	DD
Zm00001eb364170	DD
Zm00001eb343480	DD
Zm00001eb305250	DD
Zm00001eb123240	DD
Zm00001eb225900	DD
Zm00001eb319630	DD
Zm00001eb142110	DD
Zm00001eb033370	DD
Zm00001eb306840	DD
Zm00001eb276610	DD
Zm00001eb317530	DD
Zm00001eb019330	DD
Zm00001eb079660	DD
Zm00001eb307060	DD
Zm00001eb006870	DD
Zm00001eb323860	DD
Zm00001eb410280	DD
Zm00001eb274350	DD
Zm00001eb292700	DD
Zm00001eb354390	DD
Zm00001eb026320	DD
Zm00001eb031960	DD
Zm00001eb373770	DD
Zm00001eb008770	DD
Zm00001eb020430	DD
Zm00001eb299060	DD
Zm00001eb098030	DD
Zm00001eb245100	DD
Zm00001eb319780	DD
Zm00001eb171270	DD
Zm00001eb158030	DD
Zm00001eb348200	DD
Zm00001eb285360	DD
Zm00001eb088830	DD
Zm00001eb420010	DD
Zm00001eb236900	DD
Zm00001eb301150	DD
Zm00001eb280970	DD
Zm00001eb031390	DD
Zm00001eb050590	DD
Zm00001eb400940	DD
Zm00001eb282280	DD
Zm00001eb408190	DD
Zm00001eb416590	DD
Zm00001eb027210	DD
Zm00001eb386290	DD
Zm00001eb311620	DD
Zm00001eb081710	DD
Zm00001eb049620	DD
Zm00001eb136140	DD
Zm00001eb409170	DD
Zm00001eb190680	DD
Zm00001eb401990	DD
Zm00001eb412840	DD
Zm00001eb026060	DD
Zm00001eb302270	DD
Zm00001eb078230	DD
Zm00001eb354480	DD
Zm00001eb187260	DD
Zm00001eb337140	DD
Zm00001eb281280	DD
Zm00001eb190120	DD
Zm00001eb095860	DD
Zm00001eb398980	DD
Zm00001eb287960	DD
Zm00001eb095310	DD
Zm00001eb364900	DD
Zm00001eb382930	DD
Zm00001eb280540	DD
Zm00001eb263790	DD
Zm00001eb098770	DD
Zm00001eb287480	DD
Zm00001eb070350	DD
Zm00001eb254230	DD
Zm00001eb422930	DD
Zm00001eb332680	DD
Zm00001eb153260	DD
Zm00001eb316440	DD
Zm00001eb354590	DD
Zm00001eb345990	DD
Zm00001eb155100	DD
Zm00001eb177730	DD
Zm00001eb243110	DD
Zm00001eb382530	DD
Zm00001eb067210	DD
Zm00001eb124560	DD
Zm00001eb281380	DD
Zm00001eb281400	DD
Zm00001eb150690	DD
Zm00001eb126370	DD
Zm00001eb054120	DD
Zm00001eb289130	DD
Zm00001eb121230	DD
Zm00001eb223830	DD
Zm00001eb043010	DD
Zm00001eb235140	DD
Zm00001eb167250	DD
Zm00001eb342480	DD
Zm00001eb365640	DD
Zm00001eb224970	DD
Zm00001eb301910	DD
Zm00001eb124890	DD
Zm00001eb090490	DD
Zm00001eb277870	DD
Zm00001eb227430	DD
Zm00001eb344690	DD
Zm00001eb355480	DD
Zm00001eb372930	DD
Zm00001eb220310	DD
Zm00001eb184880	DD
Zm00001eb154070	DD
Zm00001eb203700	DD
Zm00001eb354120	DD
Zm00001eb138170	DD
Zm00001eb193620	DD
Zm00001eb391010	DD
Zm00001eb190990	DD
Zm00001eb011070	DD
Zm00001eb071200	DD
Zm00001eb095540	DD
Zm00001eb346250	DD
Zm00001eb167780	DD
Zm00001eb277070	DD
Zm00001eb310080	DD
Zm00001eb087200	DD
Zm00001eb091310	DD
Zm00001eb110460	DD
Zm00001eb276190	DD
Zm00001eb036030	DD
Zm00001eb382300	DD
Zm00001eb083500	DD
Zm00001eb236290	DD
Zm00001eb151120	DD
Zm00001eb276510	DD
Zm00001eb150600	DD
Zm00001eb319270	DD
Zm00001eb151080	DD
Zm00001eb065200	DD
Zm00001eb190500	DD
Zm00001eb273270	DD
Zm00001eb309040	DD
Zm00001eb296140	DD
Zm00001eb184230	DD
Zm00001eb253860	DD
Zm00001eb270670	DD
Zm00001eb397590	DD
Zm00001eb086870	DD
Zm00001eb274200	DD
Zm00001eb000630	DD
Zm00001eb109230	DD
Zm00001eb251230	DD
Zm00001eb035230	DD
Zm00001eb065460	DD
Zm00001eb024040	DD
Zm00001eb075080	DD
Zm00001eb253630	DD
Zm00001eb026570	DD
Zm00001eb186550	DD
Zm00001eb156670	DD
Zm00001eb056170	DD
Zm00001eb111790	DD
Zm00001eb022790	DD
Zm00001eb144180	DD
Zm00001eb170610	DD
Zm00001eb177950	DD
Zm00001eb406870	DD
Zm00001eb084970	DD
Zm00001eb371690	DD
Zm00001eb014040	DD
Zm00001eb197110	DD
Zm00001eb108720	DD
Zm00001eb073260	DD
Zm00001eb068580	DD
Zm00001eb092520	DD
Zm00001eb403710	DD
Zm00001eb395800	DD
Zm00001eb394040	DD
Zm00001eb000650	DD
Zm00001eb012640	DD
Zm00001eb198720	DD
Zm00001eb238550	DD
Zm00001eb068240	DD
Zm00001eb347110	DD
Zm00001eb328930	DD
Zm00001eb051870	DD
Zm00001eb400880	DD
Zm00001eb374020	DD
Zm00001eb131770	DD
Zm00001eb311870	DD
Zm00001eb014580	DD
Zm00001eb414820	DD
Zm00001eb185870	DD
Zm00001eb202330	DD
Zm00001eb337690	DD
Zm00001eb176130	DD
Zm00001eb271700	DD
Zm00001eb273960	DD
Zm00001eb068840	DD
Zm00001eb093620	DD
Zm00001eb372310	DD
Zm00001eb237040	DD
Zm00001eb218440	DD
Zm00001eb267890	DD
Zm00001eb094430	DD
Zm00001eb083920	DD
Zm00001eb139260	DD
Zm00001eb082530	DD
Zm00001eb396290	DD
Zm00001eb128280	DD
Zm00001eb015830	DD
Zm00001eb144980	DD
Zm00001eb278140	DD
Zm00001eb059340	DD
Zm00001eb162980	DD
Zm00001eb176170	DD
Zm00001eb383700	DD
Zm00001eb361690	DD
Zm00001eb154100	DD
Zm00001eb256980	DD
Zm00001eb349940	DD
Zm00001eb391420	DD
Zm00001eb211590	DD
Zm00001eb398760	DD
Zm00001eb341670	DD
Zm00001eb114350	DD
Zm00001eb253290	DD
Zm00001eb215760	DD
Zm00001eb408690	DD
Zm00001eb228430	DD
Zm00001eb427190	DD
Zm00001eb281110	DD
Zm00001eb420120	DD
Zm00001eb163070	DD
Zm00001eb006710	DD
Zm00001eb063340	DD
Zm00001eb328430	DD
Zm00001eb264800	DD
Zm00001eb263120	DD
Zm00001eb422370	DD
Zm00001eb273420	DD
Zm00001eb200440	DD
Zm00001eb046930	DD
Zm00001eb003810	DD
Zm00001eb005070	DD
Zm00001eb094230	DD
Zm00001eb158240	DD
Zm00001eb044060	DD
Zm00001eb358850	DD
Zm00001eb022750	DD
Zm00001eb096120	DD
Zm00001eb403980	DD
Zm00001eb195190	DD
Zm00001eb242450	DD
Zm00001eb303730	DD
Zm00001eb381960	DD
Zm00001eb419270	DD
Zm00001eb099540	DD
Zm00001eb329700	DD
Zm00001eb222210	DD
Zm00001eb016820	DD
Zm00001eb286410	DD
Zm00001eb061520	DD
Zm00001eb318450	DD
Zm00001eb139570	DD
Zm00001eb277670	DD
Zm00001eb149410	DD
Zm00001eb297600	DD
Zm00001eb118590	DD
Zm00001eb036680	DD
Zm00001eb404040	DD
Zm00001eb277830	DD
Zm00001eb406890	DD
Zm00001eb421110	DD
Zm00001eb028650	DD
Zm00001eb201120	DD
Zm00001eb165450	DD
Zm00001eb325430	DD
Zm00001eb319970	DD
Zm00001eb212250	DD
Zm00001eb347930	DD
Zm00001eb194920	DD
Zm00001eb003590	DD
Zm00001eb310430	DD
Zm00001eb133070	DD
Zm00001eb318790	DD
Zm00001eb138530	DD
Zm00001eb138650	DD
Zm00001eb424650	DD
Zm00001eb248290	DD
Zm00001eb138120	DD
Zm00001eb166450	DD
Zm00001eb017470	DD
Zm00001eb138150	DD
Zm00001eb252720	DD
Zm00001eb206970	DD
Zm00001eb066230	DD
Zm00001eb410160	DD
Zm00001eb002650	DD
Zm00001eb259630	DD
Zm00001eb080060	DD
Zm00001eb410410	DD
Zm00001eb165760	DD
Zm00001eb154580	DD
Zm00001eb014940	DD
Zm00001eb137840	DD
Zm00001eb047930	DD
Zm00001eb225600	DD
Zm00001eb137760	DD
Zm00001eb008140	DD
Zm00001eb070140	DD
Zm00001eb138410	DD
Zm00001eb173810	DD
Zm00001eb265940	DD
Zm00001eb293780	DD
Zm00001eb089410	DD
Zm00001eb382800	DD
Zm00001eb061130	DD
Zm00001eb223480	DD
Zm00001eb177920	DD
Zm00001eb183730	DD
Zm00001eb177820	DD
Zm00001eb180260	DD
Zm00001eb176730	DD
Zm00001eb370610	DD
Zm00001eb158970	DD
Zm00001eb178020	DD
Zm00001eb362050	DD
Zm00001eb020070	DD
Zm00001eb413120	DD
Zm00001eb414190	DD
Zm00001eb413370	DD
Zm00001eb105850	DD
Zm00001eb109430	DD
Zm00001eb276890	DD
Zm00001eb177870	DD
Zm00001eb309260	DD
Zm00001eb108350	DD
Zm00001eb350110	DD
Zm00001eb182920	DD
Zm00001eb153410	DD
Zm00001eb337900	DD
Zm00001eb095790	DD
Zm00001eb068780	DD
Zm00001eb053000	DD
Zm00001eb417700	DD
Zm00001eb169360	DD
Zm00001eb318480	DD
Zm00001eb327250	DD
Zm00001eb378890	DD
Zm00001eb086370	DD
Zm00001eb420440	DD
Zm00001eb420310	DD
Zm00001eb245970	DD
Zm00001eb057360	DD
Zm00001eb017100	DD
Zm00001eb412070	DD
Zm00001eb162330	DD
Zm00001eb281810	DD
Zm00001eb120310	DD
Zm00001eb129170	DD
Zm00001eb388800	DD
Zm00001eb134980	DD
Zm00001eb379200	DD
Zm00001eb108630	DD
Zm00001eb137870	DD
Zm00001eb410000	DD
Zm00001eb253310	DD
Zm00001eb337820	DD
Zm00001eb423780	DD
Zm00001eb049180	DD
Zm00001eb089240	DD
Zm00001eb249710	DD
Zm00001eb411540	DD
Zm00001eb235590	DD
Zm00001eb143130	DD
Zm00001eb434500	DD
Zm00001eb368820	DD
Zm00001eb218780	DD
Zm00001eb283180	DD
Zm00001eb250890	DD
Zm00001eb103900	DD
Zm00001eb164860	DD
Zm00001eb380730	DD
Zm00001eb085020	DD
Zm00001eb220380	DD
Zm00001eb395890	DD
Zm00001eb331440	DD
Zm00001eb224140	DD
Zm00001eb106800	DD
Zm00001eb104250	DD
Zm00001eb272700	DD
Zm00001eb180590	DD
Zm00001eb086340	DD
Zm00001eb210340	DD
Zm00001eb085850	DD
Zm00001eb290250	DD
